"baseMean","log2FoldChange","lfcSE","svalue"
"GRIFIN",0.450881053566582,-0.0337489519064494,0.669626762529641,0.33703943144453
"GRIK1",3.35339128138517,-0.0491171338173958,0.66967255647611,0.291581971383355
"GRIK1-AS1",1.43462153407549,-0.0348050987065002,0.669721026199281,0.317881493412823
"GRIK1-AS2",0.450881053566582,-0.0337489519064494,0.669626762529641,0.337047818348822
"GRIK2",6.59664347993513,0.0300340865171564,0.657798247338929,0.362027746277674
"GRIK3",6.91187862586876,-0.12991771789925,0.66612192120295,0.216975513991985
"GRIK4",9.62108286931691,-0.294199597444239,0.735596940581644,0.146886201018844
"GRIK5",80.025542734894,-0.595656747875822,0.699063842651649,0.0586058553580345
"GRIN1",3.98850739368639,-0.095972583216599,0.674613975295663,0.242108438513047
"GRIN2A",8.4595279353412,-0.3394287548991,0.778968234382035,0.136431764421846
"GRIN2B",3.7256477166554,-0.0683686335693756,0.671872100397713,0.269263123394333
"GRIN2C",6.22453896131549,-0.148190128036877,0.670119312060329,0.205841704794032
"GRIN2D",5.53254963744725,-0.267034866759616,0.71787271031176,0.156131447998026
"GRIN3A",6.93578872623881,-0.431396193579556,0.828397859154511,0.114772419916343
"GRIN3B",3.89461199944513,-0.189567518802576,0.697817265104361,0.187303511110983
"GRINA",1885.78793238492,1.73981332941155,0.25732794167989,2.33654944557325e-13
"GRIP1",6.79284940466868,-0.222229769996107,0.695332806840392,0.172256521961588
"GRIP2",5.97669922940892,-0.0828132569118035,0.674710716765236,0.253433074793568
"GRIPAP1",204.516398274352,-0.35908605673525,0.32340864682263,0.035266009188267
"GRK1",2.1658227857967,-0.0399581128099627,0.668466145655134,0.30687009596639
"GRK4",4.22610914842715,-0.131880061914969,0.654529266739153,0.213614174635358
"GRK5",31.1738129225312,-0.0406088570531185,0.502687703951525,0.284707466651157
"GRK6",203.483880426934,-0.384037048925372,0.308650162548408,0.0267630832750873
"GRK7",1.31165397401187,-0.0346369298064348,0.669709276172322,0.319919677732435
"GRM1",4.86428805681239,-0.133782736173879,0.683282231505206,0.216435712737501
"GRM2",2.86728220959983,-0.112073862176966,0.677666490692295,0.231008810769603
"GRM3",1.97061909509897,-0.0379579740998699,0.668596133585678,0.310387175504463
"GRM4",6.8189790327959,-0.0193606981183319,0.65764078425705,0.378051360295933
"GRM5",3.17016567014866,-0.0610761165881439,0.671469901834102,0.276625466768343
"GRM5-AS1",0.944987130540628,-0.0340477565380121,0.669680394218285,0.333623765460011
"GRM6",4.46437409009174,-0.20337147245126,0.704077142142928,0.181501775872906
"GRM7",2.97272614273134,-0.0474476664573069,0.670274378477906,0.294925802523041
"GRM7-AS1",0.728063117640053,-0.0307677070774701,0.668696445765781,0.36087889457224
"GRM7-AS2",0.53397734530212,-0.033587977772449,0.669633284522038,0.338615704776041
"GRM7-AS3",1.00748101843312,-0.0291163405589756,0.668282083220718,0.367566009777343
"GRM8",4.69543536122419,0.0634002863914487,0.667086743619923,0.27399612518903
"GRN",9.61122072931236,-0.0610855025350372,0.638153503971339,0.273480234367753
"GRP",0.491870240254453,-0.0339031960234772,0.669642660920053,0.335411370899744
"GRPEL1",3.52285299220363,-0.0665637711519047,0.655992884592479,0.269479733646325
"GRPEL2",9.93356559647431,-0.351102039865521,0.719678905269695,0.123018443265809
"GRPR",1.14971744298176,-0.0257024401078199,0.667340516893972,0.373993677966948
"GRSF1",165.391523719627,-0.157592302526747,0.311240141605123,0.118363483958589
"GRTP1",1.63956746751484,-0.0347718839076958,0.669715340488556,0.318747537518561
"GRTP1-AS1",0.851030677703666,-0.0312738438802725,0.668824846227233,0.358757793123234
"GRWD1",3.46514969114014,-0.136114154743501,0.666126599021317,0.212318287261537
"GRXCR1",1.2210512762543,-0.0325004412426382,0.669107958768733,0.350084348278088
"GRXCR2",0.60509555757644,-0.0301795194193068,0.668521589241336,0.364754418184966
"GS1-124K5.11",36.2951122554187,-0.533336378420781,0.754285652701921,0.078056037578174
"GS1-24F4.2",0.573848613630195,-0.0345633990571541,0.669699642339081,0.321723832224591
"GS1-259H13.2",1.56935155260209,-0.0298257488738293,0.668309122294745,0.365472808462659
"GS1-279B7.1",1.05597661114302,-0.0321010757903319,0.668996256308725,0.352874497289613
"GS1-594A7.3",0.738923278741476,-0.0340270760730413,0.669671363532868,0.333746628660515
"GS1-600G8.3",1.08834147344906,-0.029638500339352,0.668397391850221,0.366270436225215
"GSAP",10.9274142260851,-0.000256136910415798,0.634052405258666,0.384565939035797
"GSC",0.718320874898427,-0.0272069758979453,0.667789905899786,0.372318207773122
"GSC2",0.29868676527809,-0.0097920638069882,0.664936367699389,0.381978768304773
"GSDMA",2.57257651859425,-0.042656072592305,0.67007670425183,0.302514370801135
"GSDMB",1.94799647553456,-0.0329684558159116,0.668968138595822,0.346029953342453
"GSDMC",2.56395219421242,-0.0508005044326131,0.670526510758841,0.289059879852346
"GSDMD",4.05131985625425,-0.0519517841737242,0.651603102306636,0.285693425189788
"GSE1",411.03787910059,-0.00920815903699918,0.246991793994282,0.374954219281059
"GSG1",2.15406032733371,-0.0436520034798759,0.669771840585369,0.300995833203042
"GSG1L",3.97404960734258,-0.160214353202158,0.688699196609273,0.20093469707218
"GSG1L2",0.576084450349788,-0.0334606761374238,0.669636150108613,0.341107992771009
"GSG2",4.26735256571671,-0.123932390629993,0.663676458544594,0.220367721462851
"GSK3A",1036.19158435032,0.186105245866935,0.246162059196873,0.0703320676666061
"GSK3B",5022.28480694575,0.180279409934938,0.197889742440722,0.0526853481169604
"GSKIP",4.95273721426385,-0.232306929286711,0.701103855786995,0.168742631106861
"GSN",89.5178159260639,-0.126379909206303,0.424994763309936,0.178827643161072
"GSN-AS1",2.10646703198538,-0.0359952074132215,0.667491511736634,0.313505375011929
"GSPT1",4803.72876460121,0.3586108303165,0.22111264932405,0.0112698469130548
"GSPT2",35.3540888537859,0.203110515276265,0.504451697383019,0.146090528781664
"GSR",27.7503407057218,-0.128624330392776,0.520329638979908,0.195729895873979
"GSS",24.5145701316536,-0.217886008384214,0.521715700491836,0.141885509057082
"GSTA1",1.270664787324,-0.0346196390952557,0.669708024802212,0.320483926698305
"GSTA2",1.27268500304537,-0.0266833741594764,0.667536045023692,0.373109298231838
"GSTA3",1.47124244882249,-0.0264819682145546,0.667382547512444,0.37332890460045
"GSTA4",1.64068538587464,-0.0346967098321874,0.669711997051704,0.319425363582856
"GSTA5",1.00524518171352,-0.0295051960068561,0.668284397971397,0.366514282338783
"GSTA7P",2.58421242712239,0.0148146655861138,0.663472135984392,0.380090655058907
"GSTCD",18.1523199869231,-0.304552028194311,0.590451510911293,0.116219870029652
"GSTK1",1.58870948815049,0.0127928173386556,0.665902212325095,0.380819425987468
"GSTM1",0.729054486064992,0.0245804083167919,0.66515168310159,0.375263761762928
"GSTM2",2.03630512506546,-0.0675297188942676,0.670293932582485,0.270044489977104
"GSTM2P1",2.25297476642569,0.0113547097998876,0.663167760916195,0.381490748148251
"GSTM3",5.77412367634897,0.0694179378084935,0.644985097056065,0.263562530844284
"GSTM4",3.68762653134368,-0.210718830098305,0.691377118867888,0.176607455418095
"GSTM5",10.7316234600829,-0.0133547537946509,0.620200297650409,0.380315433628108
"GSTO1",2.16619948362054,0.033510519299634,0.662927954034519,0.336424588777904
"GSTO2",2.39361806912659,-0.127766428110437,0.682905064923389,0.220206448117372
"GSTP1",32.0339347050787,-0.819249323306073,0.996841395389743,0.0621575051147166
"GSTT1",0,NA,NA,NA
"GSTT2",0,NA,NA,NA
"GSTT2B",0,NA,NA,NA
"GSTTP1",0.0409891866878711,-0.028378486356762,0.668665235300959,0.368857834764248
"GSTTP2",0.882277621649911,-0.0286632855933998,0.668103040003563,0.368433376574611
"GSTZ1",4.55880771049654,-0.307733212715612,0.735305225514018,0.1416266606013
"GSX1",0.737805360381679,-0.0340865018555654,0.669668203863487,0.33157563784085
"GSX2",1.0451775086373,-0.0660685470934667,0.669972963636564,0.271560564974948
"GTDC1",377.871387081491,0.148156392566096,0.311519895660196,0.126413386846519
"GTF2A1",727.515029085982,0.336130278203785,0.285381313926231,0.0307167719915158
"GTF2A1L",0.122967560063613,-0.031834990161182,0.669303388325056,0.354570694260662
"GTF2A2",468.008037885938,-0.0679276713092368,0.281140258777568,0.19785909672714
"GTF2B",327.459492727808,1.19222879000875,0.292966475380308,2.76580313435402e-06
"GTF2E1",130.322461866857,-0.222482419636015,0.346375457690011,0.0882915548560074
"GTF2E2",186.403924542232,0.658562292596835,0.433674627795039,0.0144276541164962
"GTF2F1",215.530590691215,0.242103068968592,0.321663665381754,0.0709767163056512
"GTF2F2",183.869652936328,0.985837898686263,0.395570989205305,0.00100337493672521
"GTF2H1",461.936642263362,0.222265946576665,0.256566389187093,0.0570242247681546
"GTF2H2",0,NA,NA,NA
"GTF2H2B",0.247053038487023,-0.032668092955077,0.669506028442393,0.348854254841694
"GTF2H2C",0.0819783733757422,-0.0304176949058106,0.669084277182281,0.362461962915443
"GTF2H2C_2",0,NA,NA,NA
"GTF2H3",2.80659461785596,-0.125757883619308,0.679777664713605,0.220988468214797
"GTF2H4",96.8736129272853,0.215541460477533,0.413649297502344,0.11466615588364
"GTF2H5",8.12733694035323,-0.131292313317186,0.621927437895041,0.209848537798797
"GTF2I",210.903162253797,-0.941237667803584,0.345835902050257,0.00048054191898776
"GTF2IP1",14.9296195933223,-0.855609721736821,1.02234092294827,0.0604472376697065
"GTF2IP20",1.73330829935358,-0.0304724790558685,0.66844095656442,0.362109021981443
"GTF2IP4",0,NA,NA,NA
"GTF2IRD1",18.1184454804581,-0.340781586549696,0.641770174519988,0.112031751323843
"GTF2IRD1P1",1.68369478828388,-0.0322484148169253,0.668139375235205,0.352398344718668
"GTF2IRD2",1.46502553783039,-0.0806660692510548,0.67185450557176,0.254967195967024
"GTF2IRD2B",2.16268465171554,-0.0370358140633733,0.669582294554594,0.311877914529147
"GTF3A",7.31975896775492,-0.160544420691525,0.654496659768546,0.196277212245457
"GTF3C1",86.5215248370179,-0.84851923228808,0.579786137002679,0.0164488151507366
"GTF3C2",566.688638292468,-0.0328959619068292,0.243326038769721,0.24632551549174
"GTF3C2-AS1",0.113225317321987,-0.0126552911778213,0.665543104378045,0.380920147370801
"GTF3C3",405.758126325736,-0.431377930504586,0.286927482760254,0.0148868042297907
"GTF3C4",69.4770347331851,-0.0331750236783166,0.419027765134684,0.286059260182373
"GTF3C5",7.4892349898857,-0.363453508931584,0.746554680885084,0.123363122422275
"GTF3C6",4.27609234289437,-0.266321910831501,0.708623517682282,0.155092703426213
"GTPBP1",696.530351328038,0.129627557542616,0.248827369719699,0.114701584816353
"GTPBP10",6.7113999928144,-0.132278728236551,0.664396830883486,0.214923804729742
"GTPBP2",529.799743832116,0.0142840970735222,0.281811213261354,0.335007277879003
"GTPBP3",2.58729634678388,-0.149719940616383,0.688184603683658,0.207449235308602
"GTPBP4",281.018914824556,-0.0411759234066754,0.271468418968483,0.237441335311956
"GTPBP6",2.1314377077693,-0.0349858327133262,0.669724804930821,0.316625353314887
"GTPBP8",18.6035466791357,-0.42889863013566,0.645057105612757,0.0843459684651133
"GTSCR1",0.524235102560494,-0.0302973906392279,0.668423467978362,0.364353072127372
"GTSE1",3.60549264886121,-0.00383078593049758,0.660218322856152,0.383572754378362
"GTSE1-AS1",0.869672222995574,-0.0721337169012159,0.671888458869508,0.264016166614716
"GTSF1",5.97760270694214,0.194178691156437,0.677915342507205,0.182221425991836
"GTSF1L",0.308429008019716,-0.0181276837303611,0.66605669423362,0.378644602739038
"GUCA1A",1.26092254458238,-0.0326021802354607,0.66910885845343,0.349186836828191
"GUCA1B",1.83084944111029,-0.0904509229430847,0.674038808297723,0.246915483379105
"GUCA1C",0.810041491015795,-0.0316273727214341,0.668820791523629,0.357181508689001
"GUCA2A",0.655826987005937,-0.0340601088031237,0.669663504224425,0.333094917327126
"GUCA2B",0.943869212180831,-0.0343351147249802,0.669694873648679,0.327571389582983
"GUCD1",56.4372762271378,-0.980781095013136,0.593598989337448,0.0103142863598112
"GUCY1A2",8.83496961000551,-0.0742537543978879,0.660267726317825,0.259781116688108
"GUCY1A3",6.67699165252568,-0.0897672460026563,0.661230841911263,0.245970377674908
"GUCY1B2",2.98246838547296,-0.0479226072407109,0.670604558570159,0.293922778534261
"GUCY1B3",7.01408646979627,0.0188292279631385,0.645817296090674,0.378139510065864
"GUCY2C",5.33489411730978,-0.0353055317098991,0.650451508127799,0.312939266165924
"GUCY2D",3.03745586734342,-0.0578152356265477,0.670710908182956,0.280189054721292
"GUCY2EP",2.92311263166164,-0.0555346689274014,0.670769416964773,0.282800282282897
"GUCY2F",3.50031500037122,-0.0661842472323228,0.672168264558816,0.271675212772145
"GUCY2GP",4.53122827813712,-0.0578809809547125,0.663079482465084,0.279187575443352
"GUF1",59.0896007758224,-0.24600750457883,0.471859164288817,0.114559835578742
"GUK1",1.69216152811259,-0.0973581184073156,0.676156091733449,0.241193969196896
"GULP1",5.14814459551824,-0.0245495753300406,0.65787003406588,0.374944673895279
"GUSB",3.81760699583555,-0.175003527194988,0.67989527375659,0.192071752706938
"GUSBP1",4.70625006308314,-0.0844928306150864,0.675941869609686,0.251882212327035
"GUSBP10",1.16920192846501,-0.0302337787600892,0.668461084944237,0.364526181108685
"GUSBP11",2.97917568898928,-0.113878888834412,0.67795395976012,0.229815213097841
"GUSBP2",1.48960901594594,-0.0302482763698683,0.668297348299642,0.364436886336888
"GUSBP3",0.532859426942324,-0.034082240839897,0.669660011714762,0.332249760923858
"GUSBP4",2.61782175772308,-0.0484035622445647,0.669274610661554,0.293033909700401
"GUSBP5",1.14130873959815,-0.0318199096795705,0.669024102178746,0.356153709350707
"GUSBP9",0.573848613630195,-0.0345633990571541,0.669699642339081,0.321734084192738
"GVINP1",1065.99479144187,-1.04894670081696,0.34168491088103,0.000140193478385899
"GXYLT1",68.3649813805979,0.0505349426258291,0.443236705287468,0.258878349148833
"GXYLT1P3",0.687073930952182,-0.031246433670251,0.668687873382522,0.359092844311638
"GXYLT2",1.26092254458238,-0.0326021802354607,0.66910885845343,0.349193895468821
"GYG1",94.7274634562878,0.100015884127451,0.386486277676368,0.191540968883792
"GYG2",2.50145830631993,-0.042809737260538,0.670376683374866,0.302313095151828
"GYG2P1",0,NA,NA,NA
"GYLTL1B",3.81354432025823,0.00940498764894915,0.656082982771776,0.382028921400989
"GYPA",1.6934370310255,-0.032356298387896,0.668472212578439,0.351824093007253
"GYPB",0.851030677703666,-0.0312738438802725,0.668824846227233,0.358763901174826
"GYPC",1.83998351600794,-0.0533121428838127,0.669653424873093,0.285781321566031
"GYPE",1.2210512762543,-0.0325004412426382,0.669107958768733,0.35009131404985
"GYS1",10.2273269619855,-0.132363123806768,0.623434835622554,0.209483097924529
"GYS2",2.97496197945093,-0.0585585073996917,0.671461759104762,0.279280369426876
"GZF1",35.5768418926685,-0.14175082298897,0.50829992220558,0.184913892778063
"GZMA",31.9220291178714,0.0168738281537403,0.6648279871686,0.379290534697455
"GZMB",15.8191714499206,0.030321069137424,0.655893405349021,0.360451720779927
"GZMH",3.47340873815446,0.00280767386393434,0.662163151690255,0.383824438889372
"GZMK",2.49892508283697,0.0111352495781474,0.660440924578761,0.381545471371848
"GZMM",1.37481513846941,-0.00964771191877822,0.664892825182723,0.382019800306022
"H19",0.0819783733757422,-0.0304176949058106,0.669084277182281,0.362467732796884
"H1F0",126.764761275275,2.60883282185797,0.481334154877354,2.01226781273642e-09
"H1FNT",1.17881762127178,0.0134681115675191,0.665830521694244,0.38062704397498
"H1FOO",1.10670804057252,-0.0343972419980251,0.669692396738734,0.325449042665221
"H1FX",1.28141334590992,0.0479904473948036,0.666060594743178,0.293321877773639
"H1FX-AS1",1.21993335789451,-0.0325907310024646,0.669094272038222,0.349538847962493
"H2AFB1",0,NA,NA,NA
"H2AFB2",0,NA,NA,NA
"H2AFB3",0,NA,NA,NA
"H2AFJ",110.559871663823,0.509760666741609,0.384678799192989,0.0227003642011109
"H2AFV",151.231843750353,0.250808398910399,0.34803343872528,0.0758241635362471
"H2AFX",1424.65531836532,1.98289692675362,0.362672802908188,1.66179988418394e-09
"H2AFY",424.502181454899,0.189896251889508,0.284410990720037,0.0837759075844199
"H2AFY2",26.9053356213884,0.585662686593918,0.662537340796642,0.0553835367252072
"H2AFZ",35804.5449397546,2.33560987547342,0.303450655437556,2.30617592211273e-16
"H2BFM",0.901762107133164,-0.0343020767596887,0.669685862211295,0.328074061559382
"H2BFWT",0.933009051079409,-0.0316893453555513,0.668905235469591,0.3566980161441
"H2BFXP",0,NA,NA,NA
"H3F3A",0.0409891866878711,-0.028378486356762,0.668665235300959,0.36886305916902
"H3F3AP4",798.509932795817,-0.0275480592115103,0.283660633774136,0.272637647273887
"H3F3B",40857.2058738138,1.29083791455765,0.255867729476847,1.31681524236724e-08
"H3F3C",2124.53721435643,1.34764771315455,0.285860260727374,1.02818597235227e-07
"H6PD",19.2843928469543,-1.00763393657039,1.07872164348216,0.0507340893089585
"HAAO",6.60231686318015,-0.395223135867699,0.801036974931016,0.121635804995158
"HABP2",3.23063934231978,-0.0627239969189301,0.672360107721486,0.275149627715467
"HABP4",7.87974089930136,-0.121681065166707,0.610628970418376,0.214852640566629
"HACD1",2.28151929030167,-0.0822400216190776,0.663839493821957,0.252603065625728
"HACD2",508.476595162268,0.855087192397962,0.330443962810895,0.000726576063680164
"HACD3",60.727355065924,0.838770048526701,0.545908391969567,0.0138945533976258
"HACD4",2.21977733341457,-0.0762180782728034,0.665114681149775,0.258515730274054
"HACE1",394.927853797282,-0.137343462312962,0.272269200801666,0.118992803148363
"HACL1",5.24297879734482,-0.396753394392315,0.797938618744967,0.120525000847004
"HADH",2.82851641156765,-0.0459784973396404,0.65728743984876,0.295825793845357
"HADHA",105.196946770251,0.159500061245935,0.351879725743044,0.131662979591705
"HADHB",612.042922351307,0.0655458456938689,0.239702204938651,0.186789135450469
"HAGH",3.38471706983945,-0.242264022030796,0.716631391778698,0.166791614706482
"HAGHL",0.942751293821035,-0.034410078824695,0.669694418004311,0.324850144984671
"HAGLR",1.82614683383074,-0.0369320176573962,0.669162193495158,0.312004028740511
"HAGLROS",0.163956746751484,-0.0324021796496128,0.669408878082961,0.350521861108656
"HAL",3.77011312140135,-0.221203902364412,0.713580308750517,0.175022227176467
"HAMP",0.532859426942324,-0.034082240839897,0.669660011714762,0.332258707886828
"HAND1",1.01498742445515,-0.0318406000112114,0.66895999474704,0.353994668937365
"HAND2",1.32341643247487,-0.0289985863313032,0.668092713895972,0.367826306921751
"HAND2-AS1",0.532859426942324,-0.034082240839897,0.669660011714762,0.332267653764133
"HAO1",2.02201780109351,-0.0206658806813885,0.661999851462549,0.377497919750935
"HAO2",1.94799647553456,-0.0329684558159116,0.668968138595822,0.346037343148211
"HAO2-IT1",0.409891866878711,-0.0335746846211286,0.669608116536465,0.339147291175194
"HAP1",2.94132463638257,-0.12639942129696,0.678499142534562,0.220597859998034
"HAPLN1",2.54334979036937,-0.0400357582327233,0.668997825696619,0.306821884772972
"HAPLN2",1.34290091795812,-0.0327556401310363,0.669144285358971,0.347093536799213
"HAPLN3",2.38913528635951,-0.0384059033199019,0.669122537655679,0.309663016545145
"HAPLN4",1.63317897985261,-0.0358283294383211,0.669422151051662,0.313843459195514
"HAR1A",0.860772920445293,-0.0342428214475936,0.669681698047522,0.328976288598084
"HAR1B",0.888607897805071,-0.0386088617255768,0.666866049904711,0.309063327304855
"HARBI1",3.67509221933728,-0.171436537661789,0.674536681468844,0.192919175894782
"HARS",184.053499733222,0.807740194184192,0.350872443962837,0.00179750866734534
"HARS2",17.1876963454682,-0.300196313756858,0.594644567031273,0.118818224227938
"HAS1",1.69011413550241,-0.0108160718819598,0.664196164525801,0.381650355826557
"HAS2",1.6113321077149,0.0225116374119528,0.664023821809402,0.376557416496573
"HAS2-AS1",1.40539480585061,-0.029220916578373,0.668165895935815,0.367192323105424
"HAS3",13.6863342975535,-0.502712865373905,0.854123108325349,0.0991970774015093
"HAT1",1753.80535776252,1.38944461697171,0.284487237858969,4.33264939930173e-08
"HAUS1",2.12166193537548,-0.0653854695019757,0.656705488221663,0.270919960833222
"HAUS2",4.71119637606536,-0.179918257986299,0.684535133792846,0.190100559043089
"HAUS3",92.7262416015913,-0.160729726603541,0.401996506494696,0.14694973589569
"HAUS4",2.23145805324896,-0.080498225250737,0.666645065938175,0.254575773949388
"HAUS5",4.63330697242737,-0.081615325098083,0.648754977722998,0.251367860190675
"HAUS6",8.3814796370479,-0.537090141271476,0.967402562812215,0.106767584452982
"HAUS7",3.28636750854642,-0.0801655765051939,0.671428977805894,0.255450403683121
"HAUS8",2.22629645796783,-0.0437693223151013,0.669452039231925,0.300753387788385
"HAVCR1",1.62008298203159,-0.0315850933654721,0.668782153812187,0.357437485518641
"HAVCR1P1",0.36890268019084,-0.0335080600280019,0.669595794115441,0.340375045069309
"HAVCR2",2.62716194956626,-0.00487148186271676,0.66643110829723,0.383312135559265
"HAX1",39.4976921228668,-0.0458410035963519,0.473987522934404,0.272881212013143
"HBA1",0.286924306815098,-0.0332364949931151,0.669553201710935,0.342962422117662
"HBA2",0.409891866878711,-0.0335746846211286,0.669608116536465,0.339155438425092
"HBB",30.5007386007993,-0.992201697877721,1.01607501710952,0.046664311822981
"HBBP1",0.154214504009858,-0.0178700315288051,0.666183995316363,0.378806485251345
"HBD",1.89700779221133,-0.134215434484914,0.685800545084073,0.216506244197224
"HBE1",1.62522964952886,-0.129195486400328,0.683641425755012,0.219375005732048
"HBEGF",3.45714094313736,0.00282705919847781,0.658149206567086,0.383819860079254
"HBG1",0.327913493502969,-0.0334034372402893,0.669578577842353,0.341298000388873
"HBG2",0.523117184200698,-0.0291790646077707,0.668337900748321,0.367315359727385
"HBM",0.245935120127226,-0.0330383135053416,0.669520630978488,0.344581035549556
"HBP1",1113.95230479191,-0.594964381899879,0.249529228029348,0.00137379041568684
"HBQ1",0.349418194707587,-0.019881562529861,0.66635232508103,0.377888806313354
"HBS1L",181.073146006049,-0.0305409140982845,0.311706212897805,0.271936924977379
"HBZ",0.572791753866102,-0.069994729442822,0.671389702219136,0.267109837246718
"HCAR1",1.1820823052878,-0.0240782568870503,0.667003587502058,0.375685707779211
"HCAR2",18.9595820884477,0.0935946694715316,0.660524846930261,0.242432326012036
"HCAR3",1.95901771346159,0.0195181191414342,0.66351097374698,0.378060642704791
"HCCAT5",0.491870240254453,-0.0339031960234772,0.669642660920053,0.335419944661212
"HCCS",8.93661783908151,-0.165913665677816,0.65808929543814,0.193764149365998
"HCFC1",1683.51284468859,0.393782208131561,0.241500739278543,0.0110418436217561
"HCFC1-AS1",1.17973799770654,-0.0456393252754391,0.668817378949531,0.297853160127275
"HCFC1R1",2.54902289881387,-0.0526618116465001,0.66179992070745,0.285854514222602
"HCFC2",372.406692575907,0.0277980999553412,0.258182706141697,0.263510066419119
"HCG11",4.16903467179367,-0.215279225189783,0.692364286070522,0.174596071568011
"HCG14",0.369696506690741,-0.0466126821376425,0.669403118162729,0.296199700886618
"HCG17",1.03761004401957,-0.0273139918949053,0.667763037789918,0.372125159555059
"HCG18",5.32031262658691,-0.167103252804761,0.672409250901199,0.195207470347174
"HCG2040054",0.431396568083329,-0.0226186625229708,0.666826035892137,0.376477592019295
"HCG22",1.58132963206331,-0.0335675445426974,0.668886278098738,0.338558220722617
"HCG23",0.409891866878711,-0.0335746846211286,0.669608116536465,0.339163584732567
"HCG25",0.648320580983904,-0.0297051428397711,0.668537651061143,0.366069229847172
"HCG26",0.860772920445293,-0.0342428214475936,0.669681698047522,0.328985631368605
"HCG27",0.933009051079409,-0.0316893453555513,0.668905235469591,0.356704318853693
"HCG4",0.573848613630195,-0.0345633990571541,0.669699642339081,0.32174433482799
"HCG4B",17.2362206729533,-0.243876000744176,0.637675363767766,0.152785789721561
"HCG8",1.02584758555657,-0.0344358582960551,0.669701249437457,0.323558233020979
"HCG9",0.975116156127076,-0.0317428217727197,0.668953048078842,0.356369429510289
"HCK",98.6206534142873,0.282948369572982,0.717325402840936,0.148501347205817
"HCLS1",384.858108363714,1.13048161698132,0.303851978465149,1.19623988335862e-05
"HCN1",5.20407247964002,-0.140315428187491,0.680915542582914,0.211788054092259
"HCN2",2.92060296243674,-0.0786938364633294,0.668413219097401,0.256467100270218
"HCN3",11.039477759126,-3.73471072724862,1.68223514644289,0.00233818339114285
"HCN4",4.85058100794272,-0.0690573230052379,0.653651534912064,0.265761807570441
"HCP5",1.37526578026416,-0.0311120975947376,0.668676859428364,0.359607192827769
"HCRT",0.523117184200698,-0.0291790646077707,0.668337900748321,0.367320703848441
"HCRTR1",1.30191173127025,-0.0323636546740308,0.669104041400396,0.351973209418904
"HCRTR2",1.66219008707926,-0.0348726265197069,0.668999357029463,0.317353140128311
"HCST",1.52327336831154,-0.0175221272774473,0.666398547023408,0.379064807567444
"HDAC1",2214.70924084106,1.04295375804488,0.23989627081879,6.64506240397092e-07
"HDAC10",2.31677260579054,0.0123368851978751,0.664425795837505,0.381166814272485
"HDAC11",2.53382316862597,-0.0515000935773687,0.670936765733571,0.288230745534411
"HDAC11-AS1",0.642792047780626,-0.06787582928975,0.670260502060943,0.269679343658775
"HDAC2",1090.89903483491,-0.0274119820417952,0.262167745934918,0.266752955788326
"HDAC3",464.546043960086,0.300865696781892,0.293819116952036,0.0422129686359787
"HDAC4",695.023378934674,-1.00705955966353,0.287267555513464,2.96727078152038e-05
"HDAC5",890.142281714585,-0.132234518320436,0.232300507485704,0.103714396070968
"HDAC6",6.42952250982238,-0.244470927924495,0.698948687876314,0.16296442155057
"HDAC7",111.756592095727,-0.58978676109961,0.382076089667903,0.0136837771172938
"HDAC8",223.213436956848,-0.320776551887531,0.31441834002791,0.0425832868027594
"HDAC9",16.0098456332296,-0.130724889517003,0.648385334611735,0.213398796070415
"HDC",14.8621666897071,0.129116824620918,0.661933919949841,0.216952084961206
"HDDC2",41.2529508628512,-0.14315972850636,0.477840596368597,0.178099036143041
"HDDC3",1.63734421231941,-0.0824009625076509,0.669953627283635,0.253301368467776
"HDGF",113.901358914784,0.490598164222771,0.376019740579258,0.0236867872924441
"HDGFL1",0.36890268019084,-0.0335080600280019,0.669595794115441,0.340383053172446
"HDGFRP2",6.32071910344939,-0.0621102637349363,0.632653409755503,0.271855192507599
"HDGFRP3",184.73663370758,-1.37904942349404,0.356007707245864,6.14139741924892e-06
"HDHD1",1.85627585941719,-0.0306853990757539,0.66850747896154,0.361156214623606
"HDHD2",45.1783591829114,-0.757002398760859,0.599389480109667,0.0256253563390866
"HDHD3",1.46666230452163,-0.0467059243241197,0.66907648920823,0.295932760966484
"HDLBP",2301.47362630871,0.791811220944275,0.245038198990785,7.89272067024444e-05
"HDX",4.89948402614167,0.00514025305295724,0.662290519138294,0.383252732814904
"HEATR1",71.5219647016885,-0.465084024344746,0.505033599742147,0.0516871208700029
"HEATR3",17.501512807831,-0.530533667394647,0.688152408836552,0.0686277775722595
"HEATR4",3.27162852900765,-0.0638658296004969,0.672521459290437,0.274060461677133
"HEATR5A",35.4523556598027,-0.556060017386096,0.563882644721934,0.0457381783113358
"HEATR5B",293.076386193683,-0.289580200846797,0.308734428857955,0.0503481396274413
"HEATR6",78.2716005781745,-0.0658432375280707,0.379171436098132,0.227004989917455
"HEATR9",3.35543780541541,0.0001288074264854,0.661373920028997,0.384607165004488
"HEBP1",1.01498742445515,-0.0318406000112114,0.66895999474704,0.354001244017666
"HEBP2",1.53185823533223,0.0219031329373945,0.667460728143955,0.37683418597516
"HECA",340.706893432364,-0.576939475328407,0.269511905906488,0.00296472777661604
"HECTD1",16699.0821886114,0.077559770853219,0.219603291316782,0.161802980662375
"HECTD2",150.604047446976,-3.25130719090189,0.437655530575188,3.42662245795812e-15
